date,Greenlee_cume,Greenlee
2021-09-15,7281,12
2021-09-16,7300,19
2021-09-17,7340,40
2021-09-18,7343,3
2021-09-20,7399,56
2021-09-21,7431,32
2021-09-22,7437,6
2021-09-23,7460,23
2021-09-24,7481,21
2021-09-25,7508,27
2021-09-26,7509,1
2021-09-27,7524,15
2021-09-28,7537,13
2021-09-29,7548,11
2021-09-30,7581,33
2021-10-01,7601,20
2021-10-02,7602,1
2021-10-04,7628,26
2021-10-05,7638,10
2021-10-06,7644,6
2021-10-07,7662,18
2021-10-08,7677,15
2021-10-09,7679,2
2021-10-11,7690,11
2021-10-12,7700,10
2021-10-13,7707,7
2021-10-14,7719,12
2021-10-15,7734,15
2021-10-16,7738,4
2021-10-18,7758,20
2021-10-19,7762,4
2021-10-20,7769,7
2021-10-21,7786,17
2021-10-22,7802,16
2021-10-25,7825,23
2021-10-26,7855,30
2021-10-27,7880,25
2021-10-28,7900,20
2021-10-29,7923,23
2021-10-31,7924,1
2021-11-01,7948,24
2021-11-02,7972,24
2021-11-03,7996,24
2021-11-04,8197,201
2021-11-05,8238,41
2021-11-06,8241,3
2021-11-07,8242,1
2021-11-08,8306,64
2021-11-09,8325,19
2021-11-10,8334,9
2021-11-11,8351,17
2021-11-12,8448,97
2021-11-13,8455,7
2021-11-15,8480,25
2021-11-16,8609,129
2021-11-17,8642,33
2021-11-18,8650,8
2021-11-19,8687,37
2021-11-20,8688,1
2021-11-21,8689,1
2021-11-22,8749,60
2021-11-23,8765,16
2021-11-24,8782,17
2021-11-26,8784,2
2021-11-27,8866,82
2021-11-28,8869,3
2021-11-29,8873,4
2021-11-30,8906,33
2021-12-01,8947,41
2021-12-02,9020,73
2021-12-03,9119,99
2021-12-04,9121,2
2021-12-05,9128,7
2021-12-06,9149,21
2021-12-07,9169,20
2021-12-08,9191,22
2021-12-09,9243,52
2021-12-10,9279,36
2021-12-13,9301,22
2021-12-14,9315,14
2021-12-15,9327,12
2021-12-16,9411,84
2021-12-17,9437,26
2021-12-18,9438,1
2021-12-19,9440,2
2021-12-20,9467,27
2021-12-21,9482,15
2021-12-22,9495,13
2021-12-23,9508,13
2021-12-26,9509,1
2021-12-27,9529,20
2021-12-28,9559,30
2021-12-29,9578,19
2021-12-30,9605,27
2021-12-31,9608,3
2022-01-01,9613,5
2022-01-02,9614,1
2022-01-03,9635,21
2022-01-04,9654,19
2022-01-05,9714,60
2022-01-06,9735,21
2022-01-07,9757,22
